Laminin_I	PF06008	Laminin Domain I
Laminin_II	PF06009	Laminin Domain II
Laminin_N	PF00055	Laminin N-terminal (Domain VI)
Lamp	PF01299	Lysosome-associated membrane glycoprotein (Lamp)
Lamprin	PF06403	Lamprin
LAMTOR	PF15454	Late endosomal/lysosomal adaptor and MAPK and MTOR activator
LAMTOR5	PF16672	Ragulator complex protein LAMTOR5
LAM_C	PF12544	Lysine-2,3-aminomutase
LANC_like	PF05147	Lanthionine synthetase C-like protein
Lantibiotic_a	PF14867	Lantibiotic alpha
Lant_dehydr_C	PF14028	Lantibiotic biosynthesis dehydratase C-term
Lant_dehydr_N	PF04738	Lantibiotic dehydratase, N terminus
LAP1C	PF05609	Lamina-associated polypeptide 1C (LAP1C)
LAP2alpha	PF11560	Lamina-associated polypeptide 2 alpha
LapA_dom	PF06305	Lipopolysaccharide assembly protein A domain
LapD_MoxY_N	PF16448	LapD/MoxY periplasmic domain
Laps	PF10169	Learning-associated protein
Lar_N	PF09861	Lactate racemase N-terminal domain
Lar_restr_allev	PF14354	Restriction alleviation protein Lar
Las1	PF04031	Las1-like
LAS2	PF15792	Lung adenoma susceptibility protein 2
LAT	PF15234	Linker for activation of T-cells
LAT2	PF15703	Linker for activation of T-cells family member 2
Latarcin	PF10279	Latarcin precursor
Laterosporulin	PF17861	Laterosporulin defensin-like peptide
Latexin	PF06907	Latexin
Late_protein_L1	PF00500	L1 (late) protein
Late_protein_L2	PF00513	Late Protein L2
Latrophilin	PF02354	Latrophilin Cytoplasmic C-terminal region
Latrotoxin_C	PF15658	Latrotoxin C-terminal domain
LAX	PF15681	Lymphocyte activation family X
La_HTH_kDCL	PF18177	La HTH in kinetoplastid DICER domain
Lbh	PF15317	Cardiac transcription factor regulator, Developmental protein
LBP_BPI_CETP	PF01273	LBP / BPI / CETP family, N-terminal domain
LBP_BPI_CETP_C	PF02886	LBP / BPI / CETP family, C-terminal domain
LBP_C	PF17386	Lacto-N-biose phosphorylase C-terminal domain
LBP_M	PF17385	Lacto-N-biose phosphorylase central domain
LBR_tudor	PF09465	Lamin-B receptor of TUDOR domain
LCAT	PF02450	Lecithin:cholesterol acyltransferase
LCCL	PF03815	LCCL domain
LCD1	PF09798	DNA damage checkpoint protein
LCE	PF14672	Late cornified envelope
LCE6A	PF15858	Late cornified envelope protein 6A family
lci	PF12197	Bacillus cereus group antimicrobial protein
LCIB_C_CA	PF18599	Limiting CO2-inducible proteins B/C beta carbonyic anhydrases
LCM	PF04072	Leucine carboxyl methyltransferase
LcnG-beta	PF11632	Lactococcin G-beta
LcrG	PF07216	LcrG protein
LcrR	PF09621	Type III secretion system regulator (LcrR)
LcrV	PF04792	V antigen (LcrV) protein
LDB19	PF13002	Arrestin_N terminal like
LDcluster4	PF18306	SLOG cluster4 family
Ldh_1_C	PF02866	lactate/malate dehydrogenase, alpha/beta C-terminal domain
Ldh_1_N	PF00056	lactate/malate dehydrogenase, NAD binding domain
Ldh_2	PF02615	Malate/L-lactate dehydrogenase
Ldi	PF18566	Linalool dehydratase/isomerase
Ldl_recept_a	PF00057	Low-density lipoprotein receptor domain class A
Ldl_recept_b	PF00058	Low-density lipoprotein receptor repeat class B
LdpA_C	PF12617	Iron-Sulfur binding protein C terminal
Ldr_toxin	PF13940	Toxin Ldr, type I toxin-antitoxin system
Ldt_C	PF17969	L,D-transpeptidase C-terminal domain
LD_cluster2	PF18163	SLOG cluster2
LD_cluster3	PF18180	SLOG cluster3 family
Leader_CPA1	PF08252	arg-2/CPA1 leader peptide
Leader_Erm	PF08253	Erm Leader peptide
Leader_Thr	PF08254	Threonine leader peptide
Leader_Trp	PF08255	Trp-operon Leader Peptide
LEAP-2	PF07359	Liver-expressed antimicrobial peptide 2 precursor (LEAP-2)
LEA_1	PF03760	Late embryogenesis abundant (LEA) group 1
LEA_2	PF03168	Late embryogenesis abundant protein
LEA_3	PF03242	Late embryogenesis abundant protein
LEA_4	PF02987	Late embryogenesis abundant protein
LEA_5	PF00477	Small hydrophilic plant seed protein
LEA_6	PF10714	Late embryogenesis abundant protein 18
Lebercilin	PF15619	Ciliary protein causing Leber congenital amaurosis disease
Lectin_C	PF00059	Lectin C-type domain
Lectin_C_term	PF18022	Ricin-type beta-trefoil lectin C-terminal domain
Lectin_leg-like	PF03388	Legume-like lectin family
Lectin_legB	PF00139	Legume lectin domain
Lectin_like	PF18560	Lectin like domain
Lectin_N	PF03954	Hepatic lectin, N-terminal domain
LEDGF	PF11467	Lens epithelium-derived growth factor (LEDGF)
LEF-4	PF05098	Late expression factor 4 (LEF-4)
LEF-8	PF04941	Late expression factor 8 (LEF-8)
LEF-9	PF05094	Late expression factor 9 (LEF-9)
Leg1	PF05612	Leg1
LegC3_N	PF18654	LegC3 N-terminal coiled-coil domain
Legionella_OMP	PF05150	Legionella pneumophila major outer membrane protein precursor
LEH	PF07858	Limonene-1,2-epoxide hydrolase catalytic domain
LELP1	PF15042	Late cornified envelope-like proline-rich protein 1
LEM	PF03020	LEM domain
LemA	PF04011	LemA family
Lem_TRP	PF08262	Leucophaea maderae tachykinin-related peptide
Lentiviral_Tat	PF02998	Lentiviral Tat protein
Lentivirus_VIF	PF05851	Lentivirus virion infectivity factor (VIF)
Lenti_VIF_2	PF07401	Bovine Lentivirus VIF protein
Leo1	PF04004	Leo1-like protein
LEP503	PF15221	Lens epithelial cell protein LEP503
LepA_C	PF06421	GTP-binding protein LepA C-terminus
LepB_GAP_C	PF18227	LepB GAP domain C-terminal subdomain
LepB_GAP_N	PF18172	LepB GAP domain N-terminal subdomain
LepB_N	PF18640	LepB N-terminal domain
Leptin	PF02024	Leptin
Lep_receptor_Ig	PF06328	Ig-like C2-type domain
LETM1	PF07766	LETM1-like protein
LeuA_dimer	PF08502	LeuA allosteric (dimerisation) domain
Leucyl-specific	PF14795	Leucine-tRNA synthetase-specific domain
Leuk-A4-hydro_C	PF09127	Leukotriene A4 hydrolase, C-terminal
Leukocidin	PF07968	Leukocidin/Hemolysin toxin family
Leu_leader	PF08054	Leucine operon leader peptide
Leu_Phe_trans	PF03588	Leucyl/phenylalanyl-tRNA protein transferase
Leu_zip	PF15294	Leucine zipper
Levi_coat	PF01819	Levivirus coat protein
LexA_DNA_bind	PF01726	LexA DNA binding domain
Lge1	PF11488	Transcriptional regulatory protein LGE1
LGFP	PF08310	LGFP repeat
Lgl_C	PF08596	Lethal giant larvae(Lgl) like, C-terminal
LGT	PF01790	Prolipoprotein diacylglyceryl transferase
LHC	PF00556	Antenna complex alpha/beta subunit
LHH	PF14411	A nuclease of the HNH/ENDO VII superfamily with conserved LHH
LIAS_N	PF16881	N-terminal domain of lipoyl synthase of Radical_SAM family
LicD	PF04991	LicD family
LID	PF17916	LIM interaction domain (LID)
LidA_Long_CC	PF18641	LidA long coiled-coil domain
LIDHydrolase	PF10230	Lipid-droplet associated hydrolase
LIFR_D2	PF17971	Leukemia inhibitory factor receptor D2 domain
LIFR_N	PF18207	Leukemia inhibitory factor receptor N-terminal domain
LIF_OSM	PF01291	LIF / OSM family
LIG3_BRCT	PF16759	DNA ligase 3 BRCT domain
LigA	PF07746	Aromatic-ring-opening dioxygenase LigAB, LigA subunit
Ligase_CoA	PF00549	CoA-ligase
LigB	PF02900	Catalytic LigB subunit of aromatic ring-opening dioxygenase
LigD_N	PF13298	DNA polymerase Ligase (LigD)
LigT_PEase	PF02834	LigT like Phosphoesterase
Lig_C	PF18330	Ligase Pab1020 C-terminal region
Lig_chan	PF00060	Ligand-gated ion channel
Lig_chan-Glu_bd	PF10613	Ligated ion channel L-glutamate- and glycine-binding site
LIM	PF00412	LIM domain
LIME1	PF15332	Lck-interacting transmembrane adapter 1
Limkain-b1	PF11608	Limkain b1
LIM_bind	PF01803	LIM-domain binding protein
Lin-8	PF03353	Ras-mediated vulval-induction antagonist
Lin0512_fam	PF09585	Conserved hypothetical protein (Lin0512_fam)
LIN37	PF15306	LIN37
LIN52	PF10044	Retinal tissue protein
LINES_C	PF14695	Lines C-terminus
LINES_N	PF14694	Lines N-terminus
Linker_histone	PF00538	linker histone H1 and H5 family
Linocin_M18	PF04454	Encapsulating protein for peroxidase
LIP	PF03583	Secretory lipase
LIP1	PF15904	LKB1 serine/threonine kinase interacting protein 1
Lipase	PF00151	Lipase
Lipase3_N	PF03893	Lipase 3 N-terminal region
Lipase_2	PF01674	Lipase (class 2)
Lipase_3	PF01764	Lipase (class 3)
Lipase_bact_N	PF12262	Bacterial virulence factor lipase N-terminal
Lipase_C	PF18067	Lipase C-terminal domain
Lipase_chap	PF03280	Proteobacterial lipase chaperone protein
Lipase_GDSL	PF00657	GDSL-like Lipase/Acylhydrolase
Lipase_GDSL_2	PF13472	GDSL-like Lipase/Acylhydrolase family
Lipase_GDSL_3	PF14606	GDSL-like Lipase/Acylhydrolase family
Lipase_GDSL_lke	PF16255	GDSL-like Lipase/Acylhydrolase
Lipid_bd	PF12888	Lipid-binding putative hydrolase
Lipid_DES	PF08557	Sphingolipid Delta4-desaturase (DES)
Lipin_mid	PF16876	Lipin/Ned1/Smp2 multi-domain protein middle domain
Lipin_N	PF04571	lipin, N-terminal conserved region
Lipl32	PF12103	Surface lipoprotein of Spirochaetales order
Lipocalin	PF00061	Lipocalin / cytosolic fatty-acid binding protein family
Lipocalin_2	PF08212	Lipocalin-like domain
Lipocalin_3	PF12702	Lipocalin-like
Lipocalin_4	PF13648	Lipocalin-like domain
Lipocalin_5	PF13924	Lipocalin-like domain
Lipocalin_7	PF14651	Lipocalin / cytosolic fatty-acid binding protein family
Lipocalin_8	PF16585	Lipocalin-like domain
Lipocalin_9	PF17186	Lipocalin-like domain
Lipoprotein_1	PF00820	Borrelia lipoprotein
Lipoprotein_10	PF03202	Putative mycoplasma lipoprotein, C-terminal region
Lipoprotein_11	PF03260	Lepidopteran low molecular weight (30 kD) lipoprotein
Lipoprotein_15	PF03640	Secreted repeat of unknown function
Lipoprotein_16	PF03923	Uncharacterized lipoprotein
Lipoprotein_17	PF04200	Lipoprotein associated domain
Lipoprotein_18	PF06804	NlpB/DapX lipoprotein
Lipoprotein_19	PF13617	YnbE-like lipoprotein
Lipoprotein_2	PF00921	Borrelia lipoprotein
Lipoprotein_20	PF13942	YfhG lipoprotein
Lipoprotein_21	PF14041	LppP/LprE lipoprotein
Lipoprotein_22	PF17294	Uncharacterised lipoprotein family
Lipoprotein_3	PF00938	Lipoprotein
Lipoprotein_6	PF01441	Lipoprotein
Lipoprotein_7	PF01540	Adhesin lipoprotein
Lipoprotein_8	PF02030	Hypothetical lipoprotein (MG045 family)
Lipoprotein_9	PF03180	NLPA lipoprotein
Lipoprotein_Ltp	PF07553	Host cell surface-exposed lipoprotein
Lipoprotein_X	PF03305	Mycoplasma MG185/MG260 protein
Lipoprot_C	PF08794	Lipoprotein GNA1870 C terminal like
Lipoxygenase	PF00305	Lipoxygenase
Lip_A_acyltrans	PF03279	Bacterial lipid A biosynthesis acyltransferase
Lip_prot_lig_C	PF10437	Bacterial lipoate protein ligase C-terminus
Lir1	PF07207	Light regulated protein Lir1
LisH	PF08513	LisH
LisH_2	PF16045	LisH
LisH_TPL	PF17814	LisH-like dimerisation domain
LIX1	PF14954	Limb expression 1
LKAAEAR	PF15478	Family of unknown function with LKAAEAR motif
LktC	PF06261	Actinobacillus actinomycetemcomitans leukotoxin activator LktC
LLC1	PF14945	Normal lung function maintenance, Low in Lung Cancer 1 protein
LLGL	PF08366	LLGL2
LMBR1	PF04791	LMBR1-like membrane protein
LMF1	PF06762	Lipase maturation factor
LmjF365940-deam	PF14421	A distinct subfamily of CDD/CDA-like deaminases
LMP	PF04778	LMP repeated region
LMSTEN	PF07988	LMSTEN motif
LMWPc	PF01451	Low molecular weight phosphotyrosine protein phosphatase
LMWSLP_N	PF12211	Low molecular weight S layer protein N terminal
LnmK_N_HDF	PF18238	LnmK N-terminal Hot Dog Fold domain
LNP1	PF15419	Leukemia NUP98 fusion partner 1
LNS2	PF08235	LNS2 (Lipin/Ned1/Smp2)
LOB	PF03195	Lateral organ boundaries (LOB) domain
LodA_C	PF18417	L-lysine epsilon oxidase C-terminal domain
LodA_N	PF17990	L-Lysine epsilon oxidase N-terminal
LOH1CR12	PF10158	Tumour suppressor protein
LolA	PF03548	Outer membrane lipoprotein carrier protein LolA
LolA_2	PF16584	Outer membrane lipoprotein carrier protein LolA
LolA_like	PF17131	Outer membrane lipoprotein-sorting protein
LolB	PF03550	Outer membrane lipoprotein LolB
Longin	PF13774	Regulated-SNARE-like domain
Longin_2	PF18639	Yeast longin domain
Lon_2	PF13337	Putative ATP-dependent Lon protease
Lon_C	PF05362	Lon protease (S16) C-terminal proteolytic domain
LON_substr_bdg	PF02190	ATP-dependent protease La (LON) substrate-binding domain
LOR	PF04525	LURP-one-related
Loricrin	PF15847	Major keratinocyte cell envelope protein
LPAM_1	PF08139	Prokaryotic membrane lipoprotein lipid attachment site
LPAM_2	PF13627	Prokaryotic lipoprotein-attachment site
LPD1	PF18796	Large polyvalent protein-associated domain 1
LPD11	PF18824	Large polyvalent protein-associated domain 11
LPD13	PF18825	Large polyvalent protein-associated domain 13
LPD14	PF18827	Large polyvalent protein-associated domain 14
LPD15	PF18828	Large polyvalent-protein-associated domain 15
LPD16	PF18830	Large polyvalent protein-associated domain 16
LPD18	PF18832	Large polyvalent protein-associated domain 18
LPD22	PF18834	Large polyvalent protein associated domain 22
LPD23	PF18838	Large polyvalent protein associated domain 23
LPD24	PF18839	Large polyvalent protein associated domain 24
LPD25	PF18840	Large polyvalent protein associated domain 25
LPD26	PF18842	Large polyvalent protein associated domain 26
LPD28	PF18843	Large polyvalent protein associated domain 28
LPD29	PF18847	Large polyvalent protein associated domain 29
LPD3	PF18798	Large polyvalent protein-associated domain 3
LPD30	PF18850	Large polyvalent protein associated domain 30
LPD34	PF18852	Large polyvalent protein associated domain 34
LPD37	PF18853	Large polyvalent protein associated domain 37
LPD38	PF18857	Large polyvalent protein associated domain 38
LPD39	PF18858	Large polyvalent protein associated domain 39
LPD5	PF18799	Large polyvalent protein-associated domain 5
LPD7	PF18821	Large polyvalent protein-associated domain 7
LPG_synthase_TM	PF03706	Lysylphosphatidylglycerol synthase TM region
LPMO_10	PF03067	Lytic polysaccharide mono-oxygenase, cellulose-degrading
LpoB	PF13036	Peptidoglycan-synthase activator LpoB
LPP	PF04728	Lipoprotein leucine-zipper
Lpp-LpqN	PF10738	Probable lipoprotein LpqN
LPP20	PF02169	LPP20 lipoprotein
LppA	PF16708	Lipoprotein confined to pathogenic Mycobacterium
LppC	PF04348	LppC putative lipoprotein
LppX_LprAFG	PF07161	LppX_LprAFG lipoprotein
LpqV	PF17301	Putative lipoprotein LpqV
LprI	PF07007	Lysozyme inhibitor LprI
LptC	PF06835	Lipopolysaccharide-assembly, LptC-related
LptD	PF04453	LPS transport system D
LptE	PF04390	Lipopolysaccharide-assembly
LptF_LptG	PF03739	Lipopolysaccharide export system permease LptF/LptG
LpxB	PF02684	Lipid-A-disaccharide synthetase
LpxC	PF03331	UDP-3-O-acyl N-acetylglycosamine deacetylase
LpxD	PF04613	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase, LpxD
LpxI_C	PF06230	LpxI C-terminal domain
LpxI_N	PF17930	LpxI N-terminal domain
LpxK	PF02606	Tetraacyldisaccharide-1-P 4'-kinase
LRAT	PF04970	Lecithin retinol acyltransferase
LrgA	PF03788	LrgA family
LrgB	PF04172	LrgB-like family
LRIF1	PF15741	Ligand-dependent nuclear receptor-interacting factor 1
LRR19-TM	PF15176	Leucine-rich repeat family 19 TM domain
LRRC37	PF15779	Leucine-rich repeat-containing protein 37 family
LRRC37AB_C	PF14914	LRRC37A/B like protein 1 C-terminal domain
LRRCT	PF01463	Leucine rich repeat C-terminal domain
LRRFIP	PF09738	LRRFIP family
LRRNT	PF01462	Leucine rich repeat N-terminal domain
LRRNT_2	PF08263	Leucine rich repeat N-terminal domain
LRR_1	PF00560	Leucine Rich Repeat
LRR_10	PF18805	Leucine-rich repeat
LRR_11	PF18831	Leucine-rich repeat
LRR_12	PF18837	Leucine-rich repeat
LRR_2	PF07723	Leucine Rich Repeat
LRR_3	PF07725	Leucine Rich Repeat
LRR_4	PF12799	Leucine Rich repeats (2 copies)
LRR_5	PF13306	BspA type Leucine rich repeat region (6 copies)
LRR_6	PF13516	Leucine Rich repeat
LRR_8	PF13855	Leucine rich repeat
LRR_9	PF14580	Leucine-rich repeat
LRR_adjacent	PF08191	LRR adjacent
LRR_RI_capping	PF18779	Capping Ribonuclease inhibitor Leucine Rich Repeat
LRS4	PF10422	Monopolin complex subunit LRS4
LRV	PF01816	Leucine rich repeat variant
LRV_FeS	PF05484	LRV protein FeS4 cluster
LSDAT_euk	PF18139	SLOG in TRPM
LSDAT_prok	PF18171	SLOG in TRPM, prokaryote
LSM	PF01423	LSM domain
LSM14	PF12701	Scd6-like Sm domain
LsmAD	PF06741	LsmAD domain
Lsm_C	PF14894	Lsm C-terminal
Lsm_interact	PF05391	Lsm interaction motif
LSM_int_assoc	PF16605	LSM-interacting associated unstructured
LSPR	PF06049	Coagulation Factor V LSPD Repeat
LSR	PF05624	Lipolysis stimulated receptor (LSR)
Lsr2	PF11774	Lsr2
LssY_C	PF14067	LssY C-terminus
LST1	PF05083	LST-1 protein
LT-IIB	PF06453	Type II heat-labile enterotoxin , B subunit (LT-IIB)
LTD	PF00932	Lamin Tail Domain
LTP_2	PF14368	Probable lipid transfer
LtrA	PF06772	Bacterial low temperature requirement A protein (LtrA)
LtuA	PF17446	Late transcription unit A
LtuB	PF17455	Late transcription unit B
LTV	PF04180	Low temperature viability protein
LTXXQ	PF07813	LTXXQ motif family protein
LUC7	PF03194	LUC7 N_terminus
Luciferase_3H	PF10284	Luciferase helical bundle domain
Luciferase_cat	PF10285	Luciferase catalytic domain
Luciferase_N	PF05295	Luciferase/LBP N-terminal domain
LUD_dom	PF02589	LUD domain
Lumazine_bd_2	PF12893	Putative lumazine-binding
Lum_binding	PF00677	Lumazine binding domain
Lung_7-TM_R	PF06814	Lung seven transmembrane receptor
LupA	PF18242	Legionella ubiquitin-specific protease A domain
LURAP	PF14854	Leucine rich adaptor protein
Lustrin_cystein	PF14625	Lustrin, cysteine-rich repeated domain
Luteo_coat	PF00894	Luteovirus coat protein
Luteo_P1-P2	PF08467	Luteovirus RNA polymerase P1-P2/replicase
Luteo_PO	PF04662	Luteovirus P0 protein
Luteo_Vpg	PF01659	Luteovirus putative VPg genome linked protein
LuxC	PF05893	Acyl-CoA reductase (LuxC)
LuxE	PF04443	Acyl-protein synthetase, LuxE
LuxQ-periplasm	PF09308	LuxQ, periplasmic
LuxS	PF02664	S-Ribosylhomocysteinase (LuxS)
LuxT_C	PF18285	Tetracycline repressor LuxT C-terminal domain
LVIVD	PF08309	LVIVD repeat
LXG	PF04740	LXG domain of WXG superfamily
Ly-6_related	PF06579	Caenorhabditis elegans ly-6-related protein
Ly49	PF08391	Ly49-like protein, N-terminal region
Lyase_1	PF00206	Lyase
Lyase_8	PF02278	Polysaccharide lyase family 8, super-sandwich domain
Lyase_8_C	PF02884	Polysaccharide lyase family 8, C-terminal beta-sandwich domain
Lyase_8_N	PF08124	Polysaccharide lyase family 8, N terminal alpha-helical domain
Lyase_aromatic	PF00221	Aromatic amino acid lyase
Lyase_catalyt	PF09093	Lyase, catalytic
Lyase_N	PF09092	Lyase, N terminal
Lycopene_cycl	PF05834	Lycopene cyclase protein
LydB	PF16084	LydA-holin antagonist
LYRIC	PF15686	Lysine-rich CEACAM1 co-isolated protein family
Lys	PF00062	C-type lysozyme/alpha-lactalbumin family
Lys-AminoMut_A	PF09043	D-Lysine 5,6-aminomutase TIM-barrel domain of alpha subunit
LysE	PF01810	LysE type translocator
Lysine_decarbox	PF03641	Possible lysine decarboxylase
Lysis_col	PF02402	Lysis protein
LysM	PF01476	LysM domain
Lysozyme_like	PF13702	Lysozyme-like
LysR_substrate	PF03466	LysR substrate binding domain
Lysyl_oxidase	PF01186	Lysyl oxidase
Lys_export	PF03956	Lysine exporter LysO
LYTB	PF02401	LytB protein
LytB_WW	PF18342	Endo-beta-N-acetylglucosaminidase LytB WW domain
LytR_C	PF13399	LytR cell envelope-related transcriptional attenuator
LytR_cpsA_psr	PF03816	Cell envelope-related transcriptional attenuator domain
LytTR	PF04397	LytTr DNA-binding domain
Lyx_isomer	PF07385	D-lyxose isomerase
LZ3wCH	PF18517	Leucine zipper with capping helix domain
Lzipper-MIP1	PF14389	Leucine-zipper of ternary complex factor MIP1
LZ_Tnp_IS481	PF13011	leucine-zipper of insertion element IS481
LZ_Tnp_IS66	PF13007	Transposase C of IS166 homeodomain
L_biotic_typeA	PF04604	Type-A lantibiotic
L_HMGIC_fpl	PF10242	Lipoma HMGIC fusion partner-like protein
L_lactis_ph-MCP	PF06673	Lactococcus lactis bacteriophage major capsid protein
L_lactis_RepB_C	PF06430	Lactococcus lactis RepB C-terminus
L_lac_phage_MSP	PF06488	Phage tail tube protein
L_protein_N	PF15518	L protein N-terminus
M	PF02370	M protein repeat
M-factor	PF03855	M-factor
M-inducer_phosp	PF06617	M-phase inducer phosphatase
m04gp34like	PF12216	Immune evasion protein
M11L	PF11099	Apoptosis regulator M11L like
M157	PF11624	MHC class I-like protein M157
M16C_assoc	PF08367	Peptidase M16C associated
M20_dimer	PF07687	Peptidase dimerisation domain
M3	PF09213	M3
M60-like_N	PF17291	N-terminal domain of M60-like peptidases
M64_N	PF16217	Peptidase M64 N-terminus
MA-Mit	PF09245	Mycoplasma arthritidis-derived mitogen
MA3	PF02847	MA3 domain
MaAIMP_sms	PF16951	Putative methionine and alanine importer, small subunit
MAAL_C	PF07476	Methylaspartate ammonia-lyase C-terminus
MAAL_N	PF05034	Methylaspartate ammonia-lyase N-terminus
Mab-21	PF03281	Mab-21 protein
Mac	PF12464	Maltose acetyltransferase
Mac-1	PF09028	Mac 1
MacB_PCD	PF12704	MacB-like periplasmic core domain
Macin	PF14865	Macin
Macoilin	PF09726	Macoilin family
MACPF	PF01823	MAC/Perforin domain
Macro	PF01661	Macro domain
Macro_2	PF14519	Macro-like domain
Macscav_rec	PF03523	Macrophage scavenger receptor
Mac_assoc	PF16628	Unstructured region on maltose acetyltransferase
